"NPI","Resource ID","Name","References List"
"vhdir-practitionerrole-9992001940-4","PractitionerRole/vhdir-practitionerrole-9992001940-4","CT Bronze HSA HMO"
"vhdir-practitionerrole-9990980735-0","PractitionerRole/vhdir-practitionerrole-9990980735-0","EASTER SEALS CAPITAL REGION & EASTERN CONNECTICUT, INC."
"vhdir-practitionerrole-9990980735-1","PractitionerRole/vhdir-practitionerrole-9990980735-1","JOHNSON HEALTH CARE, INC. DBA JOHNSON SURGERY CENTER"
"vhdir-practitionerrole-9990980735-2","PractitionerRole/vhdir-practitionerrole-9990980735-2","CT Bronze Plan PPO"
"vhdir-practitionerrole-9995233261-0","PractitionerRole/vhdir-practitionerrole-9995233261-0","CODAC INC"
"vhdir-practitionerrole-9995233261-1","PractitionerRole/vhdir-practitionerrole-9995233261-1","RI Bronze HSA HMO"
"vhdir-practitionerrole-9995233261-2","PractitionerRole/vhdir-practitionerrole-9995233261-2","RI Bronze Plan PPO"
"vhdir-practitionerrole-9995233261-3","PractitionerRole/vhdir-practitionerrole-9995233261-3","RI Silver 70 PPO"
"vhdir-practitionerrole-9993011228-0","PractitionerRole/vhdir-practitionerrole-9993011228-0","SPRINGFIELD REHABILITATION CENTER INC."
"vhdir-practitionerrole-9993011228-1","PractitionerRole/vhdir-practitionerrole-9993011228-1","MA Bronze HSA HMO"
"vhdir-practitionerrole-9991293834-0","PractitionerRole/vhdir-practitionerrole-9991293834-0","FAMILY MEDICINE ASSOCIATES P. C."
"vhdir-practitionerrole-9991293834-1","PractitionerRole/vhdir-practitionerrole-9991293834-1","SEACOAST AFFILIATED GROUP PRACTICE, INC."
"vhdir-practitionerrole-9991293834-2","PractitionerRole/vhdir-practitionerrole-9991293834-2","LOWELL COMMUNITY HEALTH CENTER, INC."
"vhdir-practitionerrole-9991293834-3","PractitionerRole/vhdir-practitionerrole-9991293834-3","MA Bronze HSA HMO"
"vhdir-practitionerrole-9991293834-4","PractitionerRole/vhdir-practitionerrole-9991293834-4","MA Silver 70 PPO"
"vhdir-practitionerrole-9995031354-0","PractitionerRole/vhdir-practitionerrole-9995031354-0","SPRINGFIELD REHABILITATION CENTER INC."
"vhdir-practitionerrole-9995031354-1","PractitionerRole/vhdir-practitionerrole-9995031354-1","ESSENT HEALTHCARE - AYER, INC."
"vhdir-practitionerrole-9995031354-2","PractitionerRole/vhdir-practitionerrole-9995031354-2","MA Bronze Plan PPO"
"vhdir-practitionerrole-9993011145-0","PractitionerRole/vhdir-practitionerrole-9993011145-0","EASTER SEALS CAPITAL REGION & EASTERN CONNECTICUT, INC."
"vhdir-practitionerrole-9993011145-1","PractitionerRole/vhdir-practitionerrole-9993011145-1","CT Bronze Plan PPO"
"vhdir-practitionerrole-9994920121-0","PractitionerRole/vhdir-practitionerrole-9994920121-0","GREATER NEW BEDFORD COMMUNITY HEALTH CENTER, INC."
"vhdir-practitionerrole-9994920121-1","PractitionerRole/vhdir-practitionerrole-9994920121-1","PHYSICAL THERAPY CENTER, INC"
"vhdir-practitionerrole-9994920121-2","PractitionerRole/vhdir-practitionerrole-9994920121-2","MA Silver 70 PPO"
"vhdir-practitionerrole-9992304172-0","PractitionerRole/vhdir-practitionerrole-9992304172-0","HARBOR HEALTH SERVICES, INC."
"vhdir-practitionerrole-9992304172-1","PractitionerRole/vhdir-practitionerrole-9992304172-1","SEACOAST AFFILIATED GROUP PRACTICE, INC."
"vhdir-practitionerrole-9992304172-2","PractitionerRole/vhdir-practitionerrole-9992304172-2","MA Bronze Plan PPO"
"vhdir-practitionerrole-9992304172-3","PractitionerRole/vhdir-practitionerrole-9992304172-3","MA Silver 70 PPO"
"vhdir-practitionerrole-9996243557-0","PractitionerRole/vhdir-practitionerrole-9996243557-0","GREATER NEW BEDFORD COMMUNITY HEALTH CENTER, INC."
"vhdir-practitionerrole-9996243557-1","PractitionerRole/vhdir-practitionerrole-9996243557-1","PHYSICAL THERAPY CENTER, INC"
"vhdir-practitionerrole-9996243557-2","PractitionerRole/vhdir-practitionerrole-9996243557-2","MA Bronze HSA HMO"
"vhdir-practitionerrole-9991990013-0","PractitionerRole/vhdir-practitionerrole-9991990013-0","HOSPITAL OF SAINT RAPHAEL"
"vhdir-practitionerrole-9991990013-1","PractitionerRole/vhdir-practitionerrole-9991990013-1","LIFEBRIDGE COMMUNITY SERVICES, INC."
"vhdir-practitionerrole-9991990013-2","PractitionerRole/vhdir-practitionerrole-9991990013-2","EASTER SEALS CAPITAL REGION & EASTERN CONNECTICUT, INC."
"vhdir-practitionerrole-9991990013-3","PractitionerRole/vhdir-practitionerrole-9991990013-3","CT Silver 70 PPO"
"vhdir-practitionerrole-9997950411-0","PractitionerRole/vhdir-practitionerrole-9997950411-0","HOSPITAL OF SAINT RAPHAEL"
"vhdir-practitionerrole-9997950411-1","PractitionerRole/vhdir-practitionerrole-9997950411-1","LIFEBRIDGE COMMUNITY SERVICES, INC."
"vhdir-practitionerrole-9997950411-2","PractitionerRole/vhdir-practitionerrole-9997950411-2","CT Bronze Plan PPO"
"vhdir-practitionerrole-9997950411-3","PractitionerRole/vhdir-practitionerrole-9997950411-3","CT Silver 70 PPO"
"vhdir-practitionerrole-9997950411-4","PractitionerRole/vhdir-practitionerrole-9997950411-4","CT Bronze HSA HMO"
"vhdir-practitionerrole-9994627184-0","PractitionerRole/vhdir-practitionerrole-9994627184-0","JOHN C BREEN PC"
"vhdir-practitionerrole-9994627184-1","PractitionerRole/vhdir-practitionerrole-9994627184-1","START INC"
"vhdir-practitionerrole-9994627184-2","PractitionerRole/vhdir-practitionerrole-9994627184-2","PHYSICAL THERAPY CENTER, INC"
"vhdir-practitionerrole-9994627184-3","PractitionerRole/vhdir-practitionerrole-9994627184-3","MA Bronze Plan PPO"
"vhdir-practitionerrole-9994526172-0","PractitionerRole/vhdir-practitionerrole-9994526172-0","ESSENT HEALTH CARE OF MASS INC"
"vhdir-practitionerrole-9994526172-1","PractitionerRole/vhdir-practitionerrole-9994526172-1","MA Bronze Plan PPO"
"vhdir-practitionerrole-9994526172-2","PractitionerRole/vhdir-practitionerrole-9994526172-2","MA Bronze HSA HMO"
"vhdir-practitionerrole-9993516068-0","PractitionerRole/vhdir-practitionerrole-9993516068-0","FAMILY MEDICINE ASSOCIATES P. C."
"vhdir-practitionerrole-9993516068-1","PractitionerRole/vhdir-practitionerrole-9993516068-1","SEACOAST AFFILIATED GROUP PRACTICE, INC."
"vhdir-practitionerrole-9993516068-2","PractitionerRole/vhdir-practitionerrole-9993516068-2","MA Silver 70 PPO"
"vhdir-practitionerrole-9993516068-3","PractitionerRole/vhdir-practitionerrole-9993516068-3","MA Bronze Plan PPO"
"vhdir-practitionerrole-9993516068-4","PractitionerRole/vhdir-practitionerrole-9993516068-4","MA Bronze HSA HMO"
"vhdir-practitionerrole-9995233238-0","PractitionerRole/vhdir-practitionerrole-9995233238-0","EASTER SEALS CAPITAL REGION & EASTERN CONNECTICUT, INC."
"vhdir-practitionerrole-9995233238-1","PractitionerRole/vhdir-practitionerrole-9995233238-1","JOHNSON HEALTH CARE, INC. DBA JOHNSON SURGERY CENTER"
"vhdir-practitionerrole-9995233238-2","PractitionerRole/vhdir-practitionerrole-9995233238-2","CT Bronze HSA HMO"
"vhdir-practitionerrole-9995233238-3","PractitionerRole/vhdir-practitionerrole-9995233238-3","CT Silver 70 PPO"
"vhdir-practitionerrole-9995233238-4","PractitionerRole/vhdir-practitionerrole-9995233238-4","CT Bronze Plan PPO"
"vhdir-practitionerrole-9995132226-0","PractitionerRole/vhdir-practitionerrole-9995132226-0","LIFEBRIDGE COMMUNITY SERVICES, INC."
"vhdir-practitionerrole-9995132226-1","PractitionerRole/vhdir-practitionerrole-9995132226-1","HOSPITAL OF SAINT RAPHAEL"
"vhdir-practitionerrole-9995132226-2","PractitionerRole/vhdir-practitionerrole-9995132226-2","EASTER SEALS CAPITAL REGION & EASTERN CONNECTICUT, INC."
"vhdir-practitionerrole-9995132226-3","PractitionerRole/vhdir-practitionerrole-9995132226-3","CT Bronze HSA HMO"
"vhdir-practitionerrole-9995132226-4","PractitionerRole/vhdir-practitionerrole-9995132226-4","CT Silver 70 PPO"
"vhdir-practitionerrole-9996142504-0","PractitionerRole/vhdir-practitionerrole-9996142504-0","START INC"
"vhdir-practitionerrole-9996142504-1","PractitionerRole/vhdir-practitionerrole-9996142504-1","MA Bronze Plan PPO"
"vhdir-practitionerrole-9991697050-0","PractitionerRole/vhdir-practitionerrole-9991697050-0","JOHN C BREEN PC"
"vhdir-practitionerrole-9991697050-1","PractitionerRole/vhdir-practitionerrole-9991697050-1","MA Bronze HSA HMO"
"vhdir-practitionerrole-9991697050-2","PractitionerRole/vhdir-practitionerrole-9991697050-2","MA Bronze Plan PPO"
"vhdir-practitionerrole-9991697050-3","PractitionerRole/vhdir-practitionerrole-9991697050-3","MA Silver 70 PPO"
"vhdir-practitionerrole-9994324309-0","PractitionerRole/vhdir-practitionerrole-9994324309-0","ESSENT HEALTHCARE - AYER, INC."
"vhdir-practitionerrole-9994324309-1","PractitionerRole/vhdir-practitionerrole-9994324309-1","MA Silver 70 PPO"
"vhdir-practitionerrole-9994324309-2","PractitionerRole/vhdir-practitionerrole-9994324309-2","MA Bronze HSA HMO"
"vhdir-practitionerrole-9994324309-3","PractitionerRole/vhdir-practitionerrole-9994324309-3","MA Bronze Plan PPO"
"vhdir-practitionerrole-9998567806-0","PractitionerRole/vhdir-practitionerrole-9998567806-0","LIFEBRIDGE COMMUNITY SERVICES, INC."
"vhdir-practitionerrole-9998567806-1","PractitionerRole/vhdir-practitionerrole-9998567806-1","HOSPITAL OF SAINT RAPHAEL"
"vhdir-practitionerrole-9998567806-2","PractitionerRole/vhdir-practitionerrole-9998567806-2","CT Silver 70 PPO"
"vhdir-practitionerrole-9998567806-3","PractitionerRole/vhdir-practitionerrole-9998567806-3","CT Bronze HSA HMO"
"vhdir-practitionerrole-9998567806-4","PractitionerRole/vhdir-practitionerrole-9998567806-4","CT Bronze Plan PPO"
"vhdir-practitionerrole-9995536369-0","PractitionerRole/vhdir-practitionerrole-9995536369-0","HOSPITAL OF SAINT RAPHAEL"
"vhdir-practitionerrole-9995536369-1","PractitionerRole/vhdir-practitionerrole-9995536369-1","LIFEBRIDGE COMMUNITY SERVICES, INC."
"vhdir-practitionerrole-9995536369-2","PractitionerRole/vhdir-practitionerrole-9995536369-2","CT Bronze HSA HMO"
"vhdir-practitionerrole-9995536369-3","PractitionerRole/vhdir-practitionerrole-9995536369-3","CT Bronze Plan PPO"
"vhdir-practitionerrole-9995536369-4","PractitionerRole/vhdir-practitionerrole-9995536369-4","CT Silver 70 PPO"
"vhdir-practitionerrole-9995637405-0","PractitionerRole/vhdir-practitionerrole-9995637405-0","START INC"
"vhdir-practitionerrole-9995637405-1","PractitionerRole/vhdir-practitionerrole-9995637405-1","PHYSICAL THERAPY CENTER, INC"
"vhdir-practitionerrole-9995637405-2","PractitionerRole/vhdir-practitionerrole-9995637405-2","MA Bronze Plan PPO"
"vhdir-practitionerrole-9990889920-0","PractitionerRole/vhdir-practitionerrole-9990889920-0","HOSPITAL OF SAINT RAPHAEL"
"vhdir-practitionerrole-9990889920-1","PractitionerRole/vhdir-practitionerrole-9990889920-1","LIFEBRIDGE COMMUNITY SERVICES, INC."
"vhdir-practitionerrole-9990889920-2","PractitionerRole/vhdir-practitionerrole-9990889920-2","EASTER SEALS CAPITAL REGION & EASTERN CONNECTICUT, INC."
"vhdir-practitionerrole-9990889920-3","PractitionerRole/vhdir-practitionerrole-9990889920-3","CT Bronze Plan PPO"
"vhdir-practitionerrole-9990889920-4","PractitionerRole/vhdir-practitionerrole-9990889920-4","CT Bronze HSA HMO"
"vhdir-practitionerrole-9991091034-0","PractitionerRole/vhdir-practitionerrole-9991091034-0","SPRINGFIELD REHABILITATION CENTER INC."
"vhdir-practitionerrole-9991091034-1","PractitionerRole/vhdir-practitionerrole-9991091034-1","ESSENT HEALTHCARE - AYER, INC."
"vhdir-practitionerrole-9991091034-2","PractitionerRole/vhdir-practitionerrole-9991091034-2","COMMUNITY HEALTH CONNECTIONS, INC."
"vhdir-practitionerrole-9991091034-3","PractitionerRole/vhdir-practitionerrole-9991091034-3","MA Bronze Plan PPO"
"vhdir-practitionerrole-9996243474-0","PractitionerRole/vhdir-practitionerrole-9996243474-0","EASTER SEALS CAPITAL REGION & EASTERN CONNECTICUT, INC."
"vhdir-practitionerrole-9996243474-1","PractitionerRole/vhdir-practitionerrole-9996243474-1","JOHNSON HEALTH CARE, INC. DBA JOHNSON SURGERY CENTER"
"vhdir-practitionerrole-9996243474-2","PractitionerRole/vhdir-practitionerrole-9996243474-2","VASSAR HEALTH CONNECTICUT, INC."
"vhdir-practitionerrole-9996243474-3","PractitionerRole/vhdir-practitionerrole-9996243474-3","CT Bronze HSA HMO"
"vhdir-practitionerrole-9994324390-0","PractitionerRole/vhdir-practitionerrole-9994324390-0","SPRINGFIELD REHABILITATION CENTER INC."
"vhdir-practitionerrole-9994324390-1","PractitionerRole/vhdir-practitionerrole-9994324390-1","ESSENT HEALTHCARE - AYER, INC."
"vhdir-practitionerrole-9994324390-2","PractitionerRole/vhdir-practitionerrole-9994324390-2","COMMUNITY HEALTH CONNECTIONS, INC."
"vhdir-practitionerrole-9994324390-3","PractitionerRole/vhdir-practitionerrole-9994324390-3","MA Silver 70 PPO"
"vhdir-practitionerrole-9994324390-4","PractitionerRole/vhdir-practitionerrole-9994324390-4","MA Bronze HSA HMO"
"vhdir-practitionerrole-9994324390-5","PractitionerRole/vhdir-practitionerrole-9994324390-5","MA Bronze Plan PPO"
"vhdir-practitionerrole-9995435309-0","PractitionerRole/vhdir-practitionerrole-9995435309-0","LIFEBRIDGE COMMUNITY SERVICES, INC."
"vhdir-practitionerrole-9995435309-1","PractitionerRole/vhdir-practitionerrole-9995435309-1","HOSPITAL OF SAINT RAPHAEL"
"vhdir-practitionerrole-9995435309-2","PractitionerRole/vhdir-practitionerrole-9995435309-2","EASTER SEALS CAPITAL REGION & EASTERN CONNECTICUT, INC."
"vhdir-practitionerrole-9995435309-3","PractitionerRole/vhdir-practitionerrole-9995435309-3","CT Bronze Plan PPO"
"vhdir-practitionerrole-9995435309-4","PractitionerRole/vhdir-practitionerrole-9995435309-4","CT Bronze HSA HMO"
"vhdir-practitionerrole-9995435309-5","PractitionerRole/vhdir-practitionerrole-9995435309-5","CT Silver 70 PPO"
"vhdir-practitionerrole-9994829233-0","PractitionerRole/vhdir-practitionerrole-9994829233-0","HOSPITAL OF SAINT RAPHAEL"
"vhdir-practitionerrole-9994829233-1","PractitionerRole/vhdir-practitionerrole-9994829233-1","LIFEBRIDGE COMMUNITY SERVICES, INC."
"vhdir-practitionerrole-9994829233-2","PractitionerRole/vhdir-practitionerrole-9994829233-2","CT Silver 70 PPO"
"vhdir-practitionerrole-9997556504-0","PractitionerRole/vhdir-practitionerrole-9997556504-0","HOSPITAL OF SAINT RAPHAEL"
"vhdir-practitionerrole-9997556504-1","PractitionerRole/vhdir-practitionerrole-9997556504-1","CT Silver 70 PPO"
"vhdir-practitionerrole-9997556504-2","PractitionerRole/vhdir-practitionerrole-9997556504-2","CT Bronze HSA HMO"
"vhdir-practitionerrole-9997556504-3","PractitionerRole/vhdir-practitionerrole-9997556504-3","CT Bronze Plan PPO"
"vhdir-practitionerrole-9997556587-0","PractitionerRole/vhdir-practitionerrole-9997556587-0","ARC WORCESTER CENTER, L.P."
"vhdir-practitionerrole-9997556587-1","PractitionerRole/vhdir-practitionerrole-9997556587-1","START INC"
"vhdir-practitionerrole-9997556587-2","PractitionerRole/vhdir-practitionerrole-9997556587-2","MA Bronze HSA HMO"
"vhdir-practitionerrole-9991798906-0","PractitionerRole/vhdir-practitionerrole-9991798906-0","START INC"
"vhdir-practitionerrole-9991798906-1","PractitionerRole/vhdir-practitionerrole-9991798906-1","MA Silver 70 PPO"
"vhdir-practitionerrole-9991798906-2","PractitionerRole/vhdir-practitionerrole-9991798906-2","MA Bronze Plan PPO"
"vhdir-practitionerrole-9991798906-3","PractitionerRole/vhdir-practitionerrole-9991798906-3","MA Bronze HSA HMO"
"vhdir-practitionerrole-9994920212-0","PractitionerRole/vhdir-practitionerrole-9994920212-0","HOSPITAL OF SAINT RAPHAEL"
"vhdir-practitionerrole-9994920212-1","PractitionerRole/vhdir-practitionerrole-9994920212-1","LIFEBRIDGE COMMUNITY SERVICES, INC."
"vhdir-practitionerrole-9994920212-2","PractitionerRole/vhdir-practitionerrole-9994920212-2","CT Bronze Plan PPO"
"vhdir-practitionerrole-9994920212-3","PractitionerRole/vhdir-practitionerrole-9994920212-3","CT Bronze HSA HMO"
"vhdir-practitionerrole-9997859515-0","PractitionerRole/vhdir-practitionerrole-9997859515-0","TOLLGATE SLEEP DISORDERS CENTER, INC."
"vhdir-practitionerrole-9997859515-1","PractitionerRole/vhdir-practitionerrole-9997859515-1","RI Silver 70 PPO"
"vhdir-practitionerrole-9997859515-2","PractitionerRole/vhdir-practitionerrole-9997859515-2","RI Bronze HSA HMO"
"vhdir-ma-gic-ppo-practitionerrole-9992607917","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992607917","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9993011061","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993011061","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9998667539","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998667539","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9993011228","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993011228","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9991293834","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991293834","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9995031354","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995031354","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9994920121","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994920121","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9992304172","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992304172","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9996243557","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996243557","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9994627184","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994627184","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9994526172","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994526172","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9993516068","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993516068","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9996142504","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996142504","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9991697050","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991697050","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9994324309","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994324309","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9995637405","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995637405","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9991091034","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991091034","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9994324390","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994324390","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9997556587","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997556587","State of Massachusetts Preferred Provider Network"
"vhdir-ma-gic-ppo-practitionerrole-9991798906","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991798906","State of Massachusetts Preferred Provider Network"
"vhdir-ct-hmo-practitionerrole-9995334207","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995334207","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9990283779","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990283779","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9996940463","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996940463","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9992001940","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992001940","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9990980735","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990980735","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9993011145","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993011145","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9991990013","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991990013","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9997950411","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997950411","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9995233238","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995233238","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9995132226","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995132226","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9998567806","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998567806","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9995536369","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995536369","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9990889920","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990889920","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9996243474","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996243474","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9995435309","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995435309","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9994829233","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994829233","State of Connecticut HMO"
"vhdir-ct-hmo-practitionerrole-9997556504","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997556504","State of Connecticut HMO"
"vhdir-ri-ppo-practitionerrole-9995233261","PractitionerRole/vhdir-ri-ppo-practitionerrole-9995233261","State of Rhode Island Preferred Provider Network"
"vhdir-ri-ppo-practitionerrole-9997859515","PractitionerRole/vhdir-ri-ppo-practitionerrole-9997859515","State of Rhode Island Preferred Provider Network"
"vhdir-ut-ppo-practitionerrole-9995334207","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995334207","United Technologies Preferred Provider Network"
"vhdir-ut-ppo-practitionerrole-9990283779","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990283779","United Technologies Preferred Provider Network"
"vhdir-ut-ppo-practitionerrole-9996940463","PractitionerRole/vhdir-ut-ppo-practitionerrole-9996940463","United Technologies Preferred Provider Network"
"vhdir-ut-ppo-practitionerrole-9992001940","PractitionerRole/vhdir-ut-ppo-practitionerrole-9992001940","United Technologies Preferred Provider Network"
"vhdir-ut-ppo-practitionerrole-9990980735","PractitionerRole/vhdir-ut-ppo-practitionerrole-9990980735","United Technologies Preferred Provider Network"
"vhdir-ut-ppo-practitionerrole-9993011145","PractitionerRole/vhdir-ut-ppo-practitionerrole-9993011145","United Technologies Preferred Provider Network"
"vhdir-ut-ppo-practitionerrole-9995233238","PractitionerRole/vhdir-ut-ppo-practitionerrole-9995233238","United Technologies Preferred Provider Network"
