"NPI","Resource ID","Name","References List"
"9997657276","Practitioner/vhdir-practitioner-9997657276","Micaela Nazario"
"9991596544","Practitioner/vhdir-practitioner-9991596544","Samuel DuBuque"
"9992809676","Practitioner/vhdir-practitioner-9992809676","Anitra Hammes"
"9998162508","Practitioner/vhdir-practitioner-9998162508","Micah Botsford"
"9990889771","Practitioner/vhdir-practitioner-9990889771","Rubén Méndez"
"9994122104","Practitioner/vhdir-practitioner-9994122104","Shawn Hegmann"
"9998566543","Practitioner/vhdir-practitioner-9998566543","Stuart Conn"
"9995839271","Practitioner/vhdir-practitioner-9995839271","Sergio Mares"
"9993516969","Practitioner/vhdir-practitioner-9993516969","Randy Schulist"
"9995031115","Practitioner/vhdir-practitioner-9995031115","Marlon Adams"
"9993819871","Practitioner/vhdir-practitioner-9993819871","Rosana Wisozk"
"9991990682","Practitioner/vhdir-practitioner-9991990682","Juan Peña"
"9994223033","Practitioner/vhdir-practitioner-9994223033","Herschel Nader"
"9990889482","Practitioner/vhdir-practitioner-9990889482","Trina Kutch"
"9993011780","Practitioner/vhdir-practitioner-9993011780","Elijah Lakin"
"9998364521","Practitioner/vhdir-practitioner-9998364521","Estela Ávalos"
"9995637256","Practitioner/vhdir-practitioner-9995637256","Debora Reichert"
"9997354425","Practitioner/vhdir-practitioner-9997354425","Kattie Koelpin"
"9998465532","Practitioner/vhdir-practitioner-9998465532","Alvin Lynch"
"9993213812","Practitioner/vhdir-practitioner-9993213812","Ester Granados"
"9991293602","Practitioner/vhdir-practitioner-9991293602","Danika Frami"
"9996546168","Practitioner/vhdir-practitioner-9996546168","Danna Dibbert"
"9990182791","Practitioner/vhdir-practitioner-9990182791","Mavis Johnston"
"9992900879","Practitioner/vhdir-practitioner-9992900879","Zina Bahringer"
"9997051374","Practitioner/vhdir-practitioner-9997051374","Myron Hegmann"
"9999879543","Practitioner/vhdir-practitioner-9999879543","Cyril King"
"9998869439","Practitioner/vhdir-practitioner-9998869439","Berna Daugherty"
"9993213978","Practitioner/vhdir-practitioner-9993213978","Steve Nicolas"
"9994021183","Practitioner/vhdir-practitioner-9994021183","Clair Cassin"
"9995334116","Practitioner/vhdir-practitioner-9995334116","Aurelio Kuhlman"
"9998566428","Practitioner/vhdir-practitioner-9998566428","Esteban Villanueva"
"9998263494","Practitioner/vhdir-practitioner-9998263494","Donnell Goldner"
"9997253422","Practitioner/vhdir-practitioner-9997253422","Marta Juárez"
"9997950494","Practitioner/vhdir-practitioner-9997950494","Merrill Robel"
"9996849385","Practitioner/vhdir-practitioner-9996849385","Merri Hand"
"9993910074","Practitioner/vhdir-practitioner-9993910074","Alexander Dietrich"
"9991596833","Practitioner/vhdir-practitioner-9991596833","Garret Gleichner"
"9996041385","Practitioner/vhdir-practitioner-9996041385","Daniel Mateo"
"9991899760","Practitioner/vhdir-practitioner-9991899760","Augustus Rosenbaum"
"9992900846","Practitioner/vhdir-practitioner-9992900846","Vicente Reynoso"
"9998263486","Practitioner/vhdir-practitioner-9998263486","Tracy Kunde"
"9994627028","Practitioner/vhdir-practitioner-9994627028","Lyle Simonis"
"9990182668","Practitioner/vhdir-practitioner-9990182668","Grady Macejkovic"
"9997152246","Practitioner/vhdir-practitioner-9997152246","Jared Feest"
"9992506780","Practitioner/vhdir-practitioner-9992506780","Albertha Hettinger"
"9997455352","Practitioner/vhdir-practitioner-9997455352","Seth Leuschke"
"9992900895","Practitioner/vhdir-practitioner-9992900895","Juan Palomino"
"9993213788","Practitioner/vhdir-practitioner-9993213788","Cruz Thiel"
"9990980461","Practitioner/vhdir-practitioner-9990980461","Luis Miguel Mares"
"9990081466","Practitioner/vhdir-practitioner-9990081466","Hortense Herman"
"9993213770","Practitioner/vhdir-practitioner-9993213770","Pedro Polanco"
"9992900473","Practitioner/vhdir-practitioner-9992900473","José Quesada"
"9999172240","Practitioner/vhdir-practitioner-9999172240","Addie Gerlach"
"9990980214","Practitioner/vhdir-practitioner-9990980214","Robbie Kutch"
"9991192566","Practitioner/vhdir-practitioner-9991192566","China Hermann"
"9995930938","Practitioner/vhdir-practitioner-9995930938","Diego Mondragón"
"9994920832","Practitioner/vhdir-practitioner-9994920832","Ariadna Villarreal"
"9998364273","Practitioner/vhdir-practitioner-9998364273","Rudy Hessel"
"9990081441","Practitioner/vhdir-practitioner-9990081441","Rose Hahn"
"9996647097","Practitioner/vhdir-practitioner-9996647097","Esteban Partida"
"9990889391","Practitioner/vhdir-practitioner-9990889391","Ramiro Satterfield"
"9994829753","Practitioner/vhdir-practitioner-9994829753","Antonio Jurado"
"9993112610","Practitioner/vhdir-practitioner-9993112610","Alden Batz"
"9991596437","Practitioner/vhdir-practitioner-9991596437","Joaquín Lucio"
"9990586471","Practitioner/vhdir-practitioner-9990586471","Jorge Dach"
"9992900606","Practitioner/vhdir-practitioner-9992900606","Sherman Halvorson"
"9998364182","Practitioner/vhdir-practitioner-9998364182","Aubrey Braun"
"9999172265","Practitioner/vhdir-practitioner-9999172265","Blanca Gottlieb"
"9997354086","Practitioner/vhdir-practitioner-9997354086","Venus Willms"
"9996849922","Practitioner/vhdir-practitioner-9996849922","Noel Cruickshank"
"9994829720","Practitioner/vhdir-practitioner-9994829720","Maxwell Wuckert"
"9990182353","Practitioner/vhdir-practitioner-9990182353","Ana María Lira"
"9998364174","Practitioner/vhdir-practitioner-9998364174","Jong Hermiston"
"9994526784","Practitioner/vhdir-practitioner-9994526784","Keshia Luettgen"
"9992708507","Practitioner/vhdir-practitioner-9992708507","Josefina Acevedo"
"9991596445","Practitioner/vhdir-practitioner-9991596445","Luis Kohler"
"9996344089","Practitioner/vhdir-practitioner-9996344089","Chris Cremin"
"9999071345","Practitioner/vhdir-practitioner-9999071345","Roscoe Block"
"9990687400","Practitioner/vhdir-practitioner-9990687400","Vern Orn"
"9990384467","Practitioner/vhdir-practitioner-9990384467","Celsa Hackett"
"9997152139","Practitioner/vhdir-practitioner-9997152139","Antonia Villalobos"
"9992607685","Practitioner/vhdir-practitioner-9992607685","Merideth Flatley"
"9990485452","Practitioner/vhdir-practitioner-9990485452","Donnie Jerde"
"9998768095","Practitioner/vhdir-practitioner-9998768095","Sanford Ritchie"
"9994627671","Practitioner/vhdir-practitioner-9994627671","Emery Doyle"
"9993516563","Practitioner/vhdir-practitioner-9993516563","Merle Kshlerin"
"9992809593","Practitioner/vhdir-practitioner-9992809593","Neal Hilll"
"9991192301","Practitioner/vhdir-practitioner-9991192301","Eliseo Emard"
"9990182288","Practitioner/vhdir-practitioner-9990182288","Vicente Sanabria"
"9996243888","Practitioner/vhdir-practitioner-9996243888","Sanora Balistreri"
"9992203484","Practitioner/vhdir-practitioner-9992203484","Lou Pfeffer"
"9992900424","Practitioner/vhdir-practitioner-9992900424","Francisco Jurado"
"9992809411","Practitioner/vhdir-practitioner-9992809411","Todd Waters"
"9997253976","Practitioner/vhdir-practitioner-9997253976","Stephen Muller"
"9996344881","Practitioner/vhdir-practitioner-9996344881","Rickey Ryan"
"9994122666","Practitioner/vhdir-practitioner-9994122666","Mariana Muñoz"
"9990980230","Practitioner/vhdir-practitioner-9990980230","Bennett Bergnaum"
"9997556843","Practitioner/vhdir-practitioner-9997556843","Erwin Denesik"
"9998263981","Practitioner/vhdir-practitioner-9998263981","Shelby Nicolas"
"9990980149","Practitioner/vhdir-practitioner-9990980149","Loreen Harber"
"9992405282","Practitioner/vhdir-practitioner-9992405282","Pedro Bernhard"
"9992304263","Practitioner/vhdir-practitioner-9992304263","Floyd Wehner"
"9997859804","Practitioner/vhdir-practitioner-9997859804","Miguel Ángel Carrion"
"9990485155","Practitioner/vhdir-practitioner-9990485155","Timoteo Serrano"
"9995637678","Practitioner/vhdir-practitioner-9995637678","Magdalena Guillen"
"9992607305","Practitioner/vhdir-practitioner-9992607305","Nick Johnston"
"9994829423","Practitioner/vhdir-practitioner-9994829423","Dexter Anderson"
"9994425476","Practitioner/vhdir-practitioner-9994425476","Earl Sporer"
"9994627481","Practitioner/vhdir-practitioner-9994627481","Rebecka Morar"
"9990384046","Practitioner/vhdir-practitioner-9990384046","Lessie Walsh"
"9997859762","Practitioner/vhdir-practitioner-9997859762","Laquanda Dicki"
"9992708226","Practitioner/vhdir-practitioner-9992708226","Antonia Camarillo"
"9997859812","Practitioner/vhdir-practitioner-9997859812","Jackie Beatty"
"9995930615","Practitioner/vhdir-practitioner-9995930615","Daron Tromp"
"9998162938","Practitioner/vhdir-practitioner-9998162938","Natalia Delgado"
"9998062858","Practitioner/vhdir-practitioner-9998062858","Samuel Montemayor"
"9991596247","Practitioner/vhdir-practitioner-9991596247","Walter Prosacco"
"9996243698","Practitioner/vhdir-practitioner-9996243698","Louis Gleason"
"9997252770","Practitioner/vhdir-practitioner-9997252770","Quinn Trantow"
"9997858731","Practitioner/vhdir-practitioner-9997858731","Gerardo Chavarría"
"9995030554","Practitioner/vhdir-practitioner-9995030554","Cleo Crist"
"9999575906","Practitioner/vhdir-practitioner-9999575906","Adela Casanova"
"9998162847","Practitioner/vhdir-practitioner-9998162847","Dorotea Rosas"
"9997455758","Practitioner/vhdir-practitioner-9997455758","Cristobal Delvalle"
"9998162821","Practitioner/vhdir-practitioner-9998162821","Vaughn Bahringer"
"9990889094","Practitioner/vhdir-practitioner-9990889094","Ricardo Brekke"
"9996940687","Practitioner/vhdir-practitioner-9996940687","Darwin Pouros"
"9990485015","Practitioner/vhdir-practitioner-9990485015","Carl Dach"
"9991798138","Practitioner/vhdir-practitioner-9991798138","Rocco Murazik"
"9999273970","Practitioner/vhdir-practitioner-9999273970","Karl Casper"
"9992000249","Practitioner/vhdir-practitioner-9992000249","Gerald Hackett"
"9998464881","Practitioner/vhdir-practitioner-9998464881","Thu Langosh"
"9996646602","Practitioner/vhdir-practitioner-9996646602","Zachery Hane"
"9994727412","Practitioner/vhdir-practitioner-9994727412","Minh Casper"
"9996545699","Practitioner/vhdir-practitioner-9996545699","Deborah Hand"
"9994626400","Practitioner/vhdir-practitioner-9994626400","Nicolas Little"
"9999070941","Practitioner/vhdir-practitioner-9999070941","Orlando Balistreri"
"9995434583","Practitioner/vhdir-practitioner-9995434583","Wilburn Kreiger"
"9994525497","Practitioner/vhdir-practitioner-9994525497","Carlos Raya"
"9990888021","Practitioner/vhdir-practitioner-9990888021","Merlene Kihn"
"9998060845","Practitioner/vhdir-practitioner-9998060845","Ema Beatty"
"9997757702","Practitioner/vhdir-practitioner-9997757702","Lorenzo Feest"
"9995838513","Practitioner/vhdir-practitioner-9995838513","Jay Padberg"
"9997555787","Practitioner/vhdir-practitioner-9997555787","Cristobal Rivera"
"9990989025","Practitioner/vhdir-practitioner-9990989025","Reggie Renner"
"9993212350","Practitioner/vhdir-practitioner-9993212350","Jayson Lind"
"9999272949","Practitioner/vhdir-practitioner-9999272949","Guillermo Crespo"
"9995939533","Practitioner/vhdir-practitioner-9995939533","Teodoro Carrasquillo"
"9993111356","Practitioner/vhdir-practitioner-9993111356","Ellis Gutmann"
"9990484083","Practitioner/vhdir-practitioner-9990484083","Antwan Labadie"
"9991696193","Practitioner/vhdir-practitioner-9991696193","Logan Bradtke"
"9997757793","Practitioner/vhdir-practitioner-9997757793","Colby Goldner"
"9990484067","Practitioner/vhdir-practitioner-9990484067","Vern Mayert"
"9991090119","Practitioner/vhdir-practitioner-9991090119","Jesús Carrero"
"9998363846","Practitioner/vhdir-practitioner-9998363846","Patricia Hidalgo"
"9997353799","Practitioner/vhdir-practitioner-9997353799","Ward Bosco"
"9996848643","Practitioner/vhdir-practitioner-9996848643","Diego Pagan"
"9995232396","Practitioner/vhdir-practitioner-9995232396","Ollie Hartmann"
"9996141480","Practitioner/vhdir-practitioner-9996141480","Starr Crona"
"9995535544","Practitioner/vhdir-practitioner-9995535544","Jorge Luis Bustamante"
"9992707269","Practitioner/vhdir-practitioner-9992707269","Korey Huels"
"9997959776","Practitioner/vhdir-practitioner-9997959776","Johnathon Ratke"
"9997454728","Practitioner/vhdir-practitioner-9997454728","Julio César Paz"
"9995434526","Practitioner/vhdir-practitioner-9995434526","Maximo Bailey"
"9991898150","Practitioner/vhdir-practitioner-9991898150","Luis Miguel Vanegas"
"9997050640","Practitioner/vhdir-practitioner-9997050640","Manuel Canales"
"9998161732","Practitioner/vhdir-practitioner-9998161732","Cornell Schamberger"
"9997757678","Practitioner/vhdir-practitioner-9997757678","Walker Howell"
"9992101110","Practitioner/vhdir-practitioner-9992101110","Jospeh Jones"
"9990385092","Practitioner/vhdir-practitioner-9990385092","Diego Loera"
"9993313197","Practitioner/vhdir-practitioner-9993313197","Isabella Toy"
"9990181876","Practitioner/vhdir-practitioner-9990181876","Eddy Moore"
"9999171812","Practitioner/vhdir-practitioner-9999171812","Jerónimo Riojas"
"9998868761","Practitioner/vhdir-practitioner-9998868761","Carrol Gerhold"
"9997555639","Practitioner/vhdir-practitioner-9997555639","Courtney Jones"
"9998161781","Practitioner/vhdir-practitioner-9998161781","Homer Rohan"
"9999878859","Practitioner/vhdir-practitioner-9999878859","Vincenzo Schuppe"
"9991193184","Practitioner/vhdir-practitioner-9991193184","Many Waelchi"
"9999575799","Practitioner/vhdir-practitioner-9999575799","Cary Stiedemann"
"9996444671","Practitioner/vhdir-practitioner-9996444671","Sau Kshlerin"
"9994121429","Practitioner/vhdir-practitioner-9994121429","Sherman Bashirian"
"9997959792","Practitioner/vhdir-practitioner-9997959792","Bernardo Alcaraz"
"9991595157","Practitioner/vhdir-practitioner-9991595157","Simon Considine"
"9994323426","Practitioner/vhdir-practitioner-9994323426","Anita Zapata"
"9994222415","Practitioner/vhdir-practitioner-9994222415","Dale Gutkowski"
"9997454611","Practitioner/vhdir-practitioner-9997454611","Olivia Morar"
"9998860859","Practitioner/vhdir-practitioner-9998860859","Hugo Cuellar"
"9995535387","Practitioner/vhdir-practitioner-9995535387","Mckinley Wolf"
"9996343461","Practitioner/vhdir-practitioner-9996343461","Morgan Bosco"
"9999678948","Practitioner/vhdir-practitioner-9999678948","Juan Carlos Moya"
"9990686899","Practitioner/vhdir-practitioner-9990686899","Fernando Hyatt"
"9990282094","Practitioner/vhdir-practitioner-9990282094","Ike Trantow"
"9991090176","Practitioner/vhdir-practitioner-9991090176","Van Borer"
"9997656617","Practitioner/vhdir-practitioner-9997656617","Jenelle Schimmel"
"9998363770","Practitioner/vhdir-practitioner-9998363770","Gerard Purdy"
"9992808124","Practitioner/vhdir-practitioner-9992808124","Lewis Hauck"
"9991696003","Practitioner/vhdir-practitioner-9991696003","Miguel Tejeda"
"9996848528","Practitioner/vhdir-practitioner-9996848528","Gwenda Gorczany"
"9990484976","Practitioner/vhdir-practitioner-9990484976","Rodrigo Alejandro"
"9995636498","Practitioner/vhdir-practitioner-9995636498","Donn White"
"9995535486","Practitioner/vhdir-practitioner-9995535486","Conrad Quitzon"
"9999979820","Practitioner/vhdir-practitioner-9999979820","Jann Weber"
"9992909110","Practitioner/vhdir-practitioner-9992909110","Jeanett Mante"
"9993414266","Practitioner/vhdir-practitioner-9993414266","Alejandro Collado"
"9997959610","Practitioner/vhdir-practitioner-9997959610","Víctor Casares"
"9999777888","Practitioner/vhdir-practitioner-9999777888","Adan Gislason"
"9999676876","Practitioner/vhdir-practitioner-9999676876","Christia Von"
"9997454652","Practitioner/vhdir-practitioner-9997454652","Donna Fahey"
"9999979804","Practitioner/vhdir-practitioner-9999979804","Eddy Jaskolski"
"9998969708","Practitioner/vhdir-practitioner-9998969708","Armando Naranjo"
"9995737468","Practitioner/vhdir-practitioner-9995737468","Ruth Von"
"9997355729","Practitioner/vhdir-practitioner-9997355729","Samuel Ornelas"
"9994424230","Practitioner/vhdir-practitioner-9994424230","Wilford Zboncak"
"9997052703","Practitioner/vhdir-practitioner-9997052703","Bernardo Altamirano"
"9994727149","Practitioner/vhdir-practitioner-9994727149","Lilia Yáñez"
"9996343305","Practitioner/vhdir-practitioner-9996343305","Enoch Tillman"
"9994525125","Practitioner/vhdir-practitioner-9994525125","Fredericka Zieme"
"9992507234","Practitioner/vhdir-practitioner-9992507234","Hoyt Hansen"
"9996840640","Practitioner/vhdir-practitioner-9996840640","Raymon Monahan"
"9993618359","Practitioner/vhdir-practitioner-9993618359","Jacques Satterfield"
"9992406249","Practitioner/vhdir-practitioner-9992406249","Max Hoppe"
"9997757561","Practitioner/vhdir-practitioner-9997757561","Rosendo Ortiz"
"9995931597","Practitioner/vhdir-practitioner-9995931597","Omar Pagac"
"9990486047","Practitioner/vhdir-practitioner-9990486047","Rafael Anguiano"
"9992103298","Practitioner/vhdir-practitioner-9992103298","Jorge Cadena"
"9993919125","Practitioner/vhdir-practitioner-9993919125","Zane Jacobson"
"9997456723","Practitioner/vhdir-practitioner-9997456723","Jay Goodwin"
"9991890165","Practitioner/vhdir-practitioner-9991890165","Timoteo Torres"
"9994323251","Practitioner/vhdir-practitioner-9994323251","Gay Mosciski"
"9993212145","Practitioner/vhdir-practitioner-9993212145","Mayte Fierro"
"9994424123","Practitioner/vhdir-practitioner-9994424123","Micaela Cervantes"
"9990787752","Practitioner/vhdir-practitioner-9990787752","Wallace Wolff"
"9991494825","Practitioner/vhdir-practitioner-9991494825","Jaime Carrasquillo"
"9996949407","Practitioner/vhdir-practitioner-9996949407","Timothy Kuhlman"
"9992103207","Practitioner/vhdir-practitioner-9992103207","Eilene Bosco"
"9991193101","Practitioner/vhdir-practitioner-9991193101","Alfred Aufderhar"
"9999272717","Practitioner/vhdir-practitioner-9999272717","Kirby Kunde"
"9993616148","Practitioner/vhdir-practitioner-9993616148","Roderick Hickle"
"9991092107","Practitioner/vhdir-practitioner-9991092107","Tomás Calderón"
"9995434229","Practitioner/vhdir-practitioner-9995434229","Antone Ryan"
"9991292802","Practitioner/vhdir-practitioner-9991292802","George Watsica"
"9990282706","Practitioner/vhdir-practitioner-9990282706","Marlys Jacobi"
"9997052794","Practitioner/vhdir-practitioner-9997052794","Davina Swaniawski"
"9995234517","Practitioner/vhdir-practitioner-9995234517","Roxana Franecki"
"9992507242","Practitioner/vhdir-practitioner-9992507242","Jaime Fuentes"
"9994224411","Practitioner/vhdir-practitioner-9994224411","Sancho Ramón"
"9991191923","Practitioner/vhdir-practitioner-9991191923","Johnathan Toy"
"9996941685","Practitioner/vhdir-practitioner-9996941685","Nerissa Volkman"
"9992901281","Practitioner/vhdir-practitioner-9992901281","Tracy DuBuque"
"9999274911","Practitioner/vhdir-practitioner-9999274911","Melony Prosacco"
"9994020201","Practitioner/vhdir-practitioner-9994020201","Marco Antonio Cazares"
"9992202023","Practitioner/vhdir-practitioner-9992202023","Bart Kemmer"
"9996749313","Practitioner/vhdir-practitioner-9996749313","Valentine Corwin"
"9992608956","Practitioner/vhdir-practitioner-9992608956","Martin Wolf"
"9999870674","Practitioner/vhdir-practitioner-9999870674","Marcella Runte"
"9990284637","Practitioner/vhdir-practitioner-9990284637","Marcos Meléndez"
"9990082787","Practitioner/vhdir-practitioner-9990082787","Edgardo Hirthe"
"9993810094","Practitioner/vhdir-practitioner-9993810094","Adolph Morissette"
"9996840202","Practitioner/vhdir-practitioner-9996840202","Alicia Aparicio"
"9993618995","Practitioner/vhdir-practitioner-9993618995","Alejandro Willms"
"9991890835","Practitioner/vhdir-practitioner-9991890835","Antonio Batista"
"9997254479","Practitioner/vhdir-practitioner-9997254479","Sam Schamberger"
"9992305997","Practitioner/vhdir-practitioner-9992305997","Sofia Castellanos"
"9996840343","Practitioner/vhdir-practitioner-9996840343","Gustavo Preciado"
"9995436208","Practitioner/vhdir-practitioner-9995436208","Cristobal Langworth"
"9993517025","Practitioner/vhdir-practitioner-9993517025","Maricela Durgan"
"9990284702","Practitioner/vhdir-practitioner-9990284702","Milan Tillman"
"9998668412","Practitioner/vhdir-practitioner-9998668412","Lance Heathcote"
"9993719924","Practitioner/vhdir-practitioner-9993719924","Bradford Torp"
"9992800832","Practitioner/vhdir-practitioner-9992800832","Moses Rippin"
"9997153376","Practitioner/vhdir-practitioner-9997153376","Adolfo Kertzmann"
"9994325090","Practitioner/vhdir-practitioner-9994325090","Monet Kunze"
"9990082662","Practitioner/vhdir-practitioner-9990082662","Dominic Flatley"
"9992901869","Practitioner/vhdir-practitioner-9992901869","Kristopher Thompson"
"9991092776","Practitioner/vhdir-practitioner-9991092776","Gavin Fahey"
"9996244167","Practitioner/vhdir-practitioner-9996244167","Eduardo Camacho"
"9997355232","Practitioner/vhdir-practitioner-9997355232","Vicente Henríquez"
"9997355208","Practitioner/vhdir-practitioner-9997355208","Willie Sporer"
"9998466316","Practitioner/vhdir-practitioner-9998466316","Javier Lozada"
"9996143197","Practitioner/vhdir-practitioner-9996143197","Benito Galindo"
"9990385514","Practitioner/vhdir-practitioner-9990385514","Gisele O&apos;Kon"
"9998466324","Practitioner/vhdir-practitioner-9998466324","Loyd Hoeger"
"9990880580","Practitioner/vhdir-practitioner-9990880580","Sergio Prado"
"9997759294","Practitioner/vhdir-practitioner-9997759294","Santo Bahringer"
"9991395651","Practitioner/vhdir-practitioner-9991395651","Harlan Ryan"
"9996244142","Practitioner/vhdir-practitioner-9996244142","Iluminada Bayer"
"9991597641","Practitioner/vhdir-practitioner-9991597641","Derek Morissette"
"9994729863","Practitioner/vhdir-practitioner-9994729863","Burl Carter"
"9998365221","Practitioner/vhdir-practitioner-9998365221","Kermit Langosh"
"9995931167","Practitioner/vhdir-practitioner-9995931167","Micaela Sevilla"
"9999779520","Practitioner/vhdir-practitioner-9999779520","Ricardo Urrutia"
"9991799748","Practitioner/vhdir-practitioner-9991799748","Agustín Navarro"
"9994426011","Practitioner/vhdir-practitioner-9994426011","Thanh Bailey"
"9998062486","Practitioner/vhdir-practitioner-9998062486","Chas Grant"
"9995335113","Practitioner/vhdir-practitioner-9995335113","Jonathan Bashirian"
"9997052380","Practitioner/vhdir-practitioner-9997052380","Bruce Kemmer"
"9991395719","Practitioner/vhdir-practitioner-9991395719","Ahmad Frami"
"9998567434","Practitioner/vhdir-practitioner-9998567434","Hal Paucek"
"9997951203","Practitioner/vhdir-practitioner-9997951203","Brenton Beer"
"9995931035","Practitioner/vhdir-practitioner-9995931035","Hosea Frami"
"9992002740","Practitioner/vhdir-practitioner-9992002740","Guillermo Bonilla"
